bill,date,code,sp,quantity,price,revenue,discount
150016,1/7/2023,SGM 506,Thử Thách Tập Hợp Chim Cánh Cụt,1,"590,000","590,000",
150017,1/7/2023,HP73322,Bể cá cầu vồng Harp,1,"1,590,000","1,590,000",
150018,1/7/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,"99,000","99,000",
150019,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
170001,1/7/2023,PL71120,Sân vận động bóng đá,1,"1,690,000","1,690,000",
170002,1/7/2023,4.5731E+12,POKEPLA 32 MEWTWO,1,"299,000","299,000",
,,4.5731E+12,POKEPLA 41 PIKACHU,1,"299,000","299,000",
170003,1/7/2023,TM-423072,32 Daihatsu Move SP,1,"89,000","89,000",
170004,1/7/2023,TM-834915,DM Tsum Tsum Dumbo,1,"180,000","108,000","72,000"
,,TM-844228,DM Tsum Tsum Sully,1,"180,000","108,000","72,000"
,,TM-840541,Tsum Tsum Alien (Tsum),1,"180,000","108,000","72,000"
,,TM-981114,Build City Shop In Your Town,1,"199,000","119,000","80,000"
,,TM-981121,Build City Restaurant In Your Town,1,"199,000","119,000","80,000"
170005,1/7/2023,TM-392330,92 Toyota Ractis,1,"89,000","89,000",
170006,1/7/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
170007,1/7/2023,AN6077Z,Ống Côn trùng Terra,1,"399,000","399,000",
170008,1/7/2023,4.5731E+12,POKEPLA 43 CHARIZARD BATTLEVer. & DRAGONITE ,1,"549,000","549,000",
170009,1/7/2023,AN6001Z,Ống Động vật trang trại Terra,1,"399,000","399,000",
170010,1/7/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
170011,1/7/2023,MAG-707023,Bộ Xe Thám Hiểm Jungle Rally (Kèm Nhân Vật) ,1,"590,000","590,000",
,,MAG-701003,Bộ cơ bản 14 mảnh,1,"690,000","590,000","100,000"
170012,1/7/2023,TM-132899,Khu vườn bạn bè Ania,1,"990,000","990,000",
,,AN6038Z,Ống Ngựa Terra,1,"399,000",,"399,000"
,,TM-450474,300 Nozomi Last Run,1,"390,000","390,000",
,,TM-654872,R-21 Double-Size Curve,1,"120,000",,"120,000"
,,TM-652175,R-07 DOUBLE LENGTH STRAIGHT,1,"132,000",,"132,000"
170013,1/7/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",
170014,1/7/2023,DL73045,Bệnh Viện Thú Cưng Dalimi,1,"790,000","790,000",
170015,1/7/2023,4.54966E+12,POKEMON KIDS MEMORABLE POKEMON ,4,"99,000","396,000",
,,4.54966E+12,POKEMON KIDS TRAVELING FRIENDS ,6,"99,000","594,000",
,,4.54966E+12,POKEMON SCALE WORLD KANTO REGION W/O GUM,1,"249,000","249,000",
170016,1/7/2023,4.5731E+12,POKEPLA 44 RIOLU & LUCARIO,1,"499,000","499,000",
170017,1/7/2023,WH1196Z,Máy bay trực thăng nhỏ Driven,1,"429,000","429,000",
170018,1/7/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",
170019,1/7/2023,4.52112E+12,POKEMON Terrarium 12 ,1,"299,000","299,000",
190001,1/7/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
190002,1/7/2023,4.5731E+12,POKEPLA 14 ZEKROM,1,"299,000","299,000",
190003,1/7/2023,4.52112E+12,POKEMON Terrarium 12 ,1,"299,000","299,000",
190004,1/7/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
190005,1/7/2023,4.54966E+12,POKEMON KIDS TRAVELING FRIENDS ,1,"99,000","99,000",
,,4.5731E+12,POKEPLA 43 CHARIZARD BATTLEVer. & DRAGONITE ,1,"549,000","549,000",
190006,1/7/2023,4.54966E+12,POKEMON KIDS TRAVELING FRIENDS ,2,"99,000","198,000",
190007,1/7/2023,4.5731E+12,POKEPLA 43 CHARIZARD BATTLEVer. & DRAGONITE ,1,"549,000","549,000",
190008,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
190009,1/7/2023,TM-392606,32 Daihatsu Move,1,"89,000","89,000",
190010,1/7/2023,4.5731E+12,POKEPLA 37 Mega Bursyamo,1,"549,000","549,000",
,,4.5731E+12,POKEPLA 33 Xerneas,1,"549,000","549,000",
310001,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310002,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310003,1/7/2023,MAG-701003,Bộ cơ bản 14 mảnh,1,"690,000","590,000","100,000"
310004,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310005,1/7/2023,HP32285,Máy chế biến kẹo bông gòn Harp,1,"1,890,000","1,690,000","200,000"
,,OP-31006.20,Túi xách 3D hình chó mèo Oops,1,"299,000",,"299,000"
310006,1/7/2023,AQB-79258,AQB Alpha Set,1,"159,000","79,000","80,000"
310007,1/7/2023,AQB-31058,Bộ Hạt Nhựa Sáng Tạo AQB_ Chủ Đề Thiết Kế,1,"399,000","399,000",
310008,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310009,1/7/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",
310010,1/7/2023,AQB-79158,Hạt AQB_ Chủ đề Trang sức,1,"159,000","79,000","80,000"
310011,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310012,1/7/2023,AQB-79138,Hạt AQB_ Chủ đề Đại dương,1,"159,000","79,000","80,000"
,,AQB-31078,Bộ Hạt Nhựa Sáng TạoAQB_ Chủ Đề Sở Thú,1,"159,000","79,000","80,000"
310013,1/7/2023,MAG-701005,Bộ cơ bản 30 mảnh,1,"1,290,000","1,090,000","200,000"
310014,1/7/2023,MAG-715013,Bộ mở rộng 14 mảnh,1,"690,000","590,000","100,000"
,,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
310015,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310016,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310017,1/7/2023,MAG-701003,Bộ cơ bản 14 mảnh,1,"690,000","590,000","100,000"
,,SG 401,Thử thách IQ Mini,1,"149,000","149,000",
310018,1/7/2023,SG 455,Thử thách IQ Pro,2,"279,000","558,000",
310019,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
,,SG 425,Sóc lăn hạt,1,"449,000","449,000",
,,SG 024,Công Chúa Bạch Tuyết,1,"690,000","621,000","69,000"
,,PL6975,Woman with Cat,1,"199,000",,"199,000"
310020,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
,,AQB-79288,BP Crystal Charm Set,1,"159,000","79,000","80,000"
SO0001,1/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
SO0002,1/7/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
SO0003,1/7/2023,DL73050,Bộ lều và dụng cụ cắm trại Dalimi,1,"1,190,000","1,190,000",
SO0004,1/7/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",
20001,2/7/2023,OP-30002.13,Ba lô hình ốc sên Oops,1,"499,000","299,000","200,000"
20002,2/7/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",
20003,2/7/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),2,"99,000","198,000",
20004,2/7/2023,PL70598,Hải tặc trên bè,1,"149,000","149,000",
,,PL70151,Tàu hải tặc với động cơ dưới nước,1,"1,290,000","1,290,000",
,,PL6842,Elf and Dwarf Duo Pack,1,"199,000",,"199,000"
20005,2/7/2023,MAG-707024,Bộ Bánh Xe Khổng Lồ 20 Mảnh,1,"1,190,000","1,090,000","100,000"
20006,2/7/2023,DL73261,Máy Xay Sinh Tố Dalimi,1,"890,000","890,000",
,,HP32614,Máy làm huy hiệu Harp,1,"890,000","890,000",
20007,2/7/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
20008,2/7/2023,4.5731E+12,POKEPLA 05 HO-OH,1,"299,000","299,000",
20009,2/7/2023,TM-840541,Tsum Tsum Alien (Tsum),1,"180,000","108,000","72,000"
,,TM-449065,DM-12 Wagon Mickey,1,"160,000","96,000","64,000"
150001,2/7/2023,WH1210Z,Xe cứu hỏa nhỏ Driven,1,"429,000","429,000",
,,125YYFL,Yoyo Promotion Funnyland,1,"139,000",,"139,000"
150002,2/7/2023,HP32247,Máy làm đá bào Harp,1,"1,090,000","990,000","100,000"
,,DL32677,Cửa Hàng Kem Dalimi,1,"1,490,000","1,490,000",
150003,2/7/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",
150004,2/7/2023,SG 425,Sóc lăn hạt,1,"449,000","449,000",
,,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
150005,2/7/2023,DL32677,Cửa Hàng Kem Dalimi,1,"1,490,000","1,490,000",
150006,2/7/2023,HP0088,Bộ làm bánh Harp,1,"849,000","679,000","170,000"
150007,2/7/2023,WH1210Z,Xe cứu hỏa nhỏ Driven,1,"429,000","429,000",
,,125YYFL,Yoyo Promotion Funnyland,1,"139,000",,"139,000"
150008,2/7/2023,SGM 506,Thử Thách Tập Hợp Chim Cánh Cụt,1,"590,000","590,000",
150009,2/7/2023,444-810,Xe trượt scooter 3 bánh GLOBBER ELITE PRIME cho ,1,"2,880,000","2,592,000","288,000"
,,533-106,Chuông báo sành điệu cho xe trượt Globber - Xanh ,1,"230,000","207,000","23,000"
150010,2/7/2023,PL6976,Gamekeeper with Tiger,1,"199,000",,"199,000"
,,MAG-701007,Bộ cơ bản 62 mảnh,1,"1,990,000","1,990,000",
150011,2/7/2023,HP73322,Bể cá cầu vồng Harp,1,"1,590,000","1,590,000",
150012,2/7/2023,PL70204,Xe moto và người lái,1,"349,000","244,000","105,000"
,,PL70377,Nghệ sĩ biểu diễn đường phố,1,"149,000","149,000",
,,PL70876,Đứa bé và quái vật gầm giường,1,"149,000","149,000",
,,PL70732,Blindpack nhân vật Playmobil Season 21 ,2,"99,000","198,000",
150013,2/7/2023,RND-008,Kính chống tia cực tím Babiators mắt tròn - All ,1,"695,000","625,000","70,000"
150014,2/7/2023,541-110,Bộ bảo hộ chơi xe trượt scooter GLOBBER JUNIOR ,2,"520,000","936,000","104,000"
150015,2/7/2023,SGM 506,Thử Thách Tập Hợp Chim Cánh Cụt,1,"590,000","590,000",
150016,2/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
150017,2/7/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",
150018,2/7/2023,SG 425,Sóc lăn hạt,1,"449,000","449,000",
150019,2/7/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",
150020,2/7/2023,HP32257,Máy làm sticker 3D Harp,1,"990,000","990,000",
150021,2/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
150022,2/7/2023,HP73207,Bộ dụng cụ đóng dấu Harp,1,"890,000","890,000",
150023,2/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
170001,2/7/2023,4.54966E+12,POKEMON KIDS MEMORABLE POKEMON ,1,"99,000","99,000",
,,4.54966E+12,POKEMON KIDS TRAVELING FRIENDS ,1,"99,000","99,000",
170002,2/7/2023,TM-856436,DM Zootopia Judy Mini-Patrole car,1,"180,000","108,000","72,000"
170003,2/7/2023,TM-424727,Loader Rolling Bucket,1,"980,000","686,000","294,000"
170004,2/7/2023,TM-392507,104 Toyota Vitz,1,"89,000","89,000",
170005,2/7/2023,EP-4018,Hedgehog Family,1,"559,000","559,000",
,,EP-4172,Walnut Squirrel Family,1,"619,000","619,000",
,,EP-5450,Ngôi nhà trên cây,1,"1,190,000","1,190,000",
,,BX1995Z,Xe đồ chơi WHEEE-LS B.Toys,1,"890,000","801,000","89,000"
,,EP-98189,Đồ chơi 17 SF Cake shop novelty,1,,,
170006,2/7/2023,TM-861096,B-40 Beybladeburst Launcher Grip,1,"199,000","199,000",
170007,2/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
170008,2/7/2023,507-105,Mũ bảo hộ chơi xe trượt scooter GLOBBER ELITE ,1,"1,180,000","1,180,000",
170009,2/7/2023,TM-615460,ANIA AS-11 Emperor Penguin (Floatable ver.),1,"99,000","49,000","50,000"
,,TM-139607,AS-13 Mô hình Báo săn mồi,1,"99,000","49,000","50,000"
170010,2/7/2023,WH1209,Xe cảnh sát nhỏ Driven,1,"429,000","429,000",
190001,2/7/2023,SG 531,Thử thách Bánh Xe Rừng Xanh,1,"590,000","590,000",
190002,2/7/2023,TM-856436,DM Zootopia Judy Mini-Patrole car,1,"180,000","108,000","72,000"
190003,2/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
190004,2/7/2023,4.52112E+12,POKEMON World 2,1,"299,000","299,000",
190005,2/7/2023,4.5731E+12,POKEPLA 41 PIKACHU,1,"299,000","299,000",
310001,2/7/2023,AQB-31078,Bộ Hạt Nhựa Sáng TạoAQB_ Chủ Đề Sở Thú,1,"159,000","79,000","80,000"
310002,2/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310003,2/7/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
310004,2/7/2023,MAG-701007,Bộ cơ bản 62 mảnh,1,"1,990,000","1,990,000",
,,PL6976,Gamekeeper with Tiger,1,"199,000",,"199,000"
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310005,2/7/2023,AQB-79288,BP Crystal Charm Set,1,"159,000","79,000","80,000"
,,AQB-31078,Bộ Hạt Nhựa Sáng TạoAQB_ Chủ Đề Sở Thú,1,"159,000","79,000","80,000"
310006,2/7/2023,AQB-31078,Bộ Hạt Nhựa Sáng TạoAQB_ Chủ Đề Sở Thú,1,"159,000","79,000","80,000"
310007,2/7/2023,AQB-31078,Bộ Hạt Nhựa Sáng TạoAQB_ Chủ Đề Sở Thú,1,"159,000","79,000","80,000"
310008,2/7/2023,SG 098,Thử thách Đảo kho báu,1,"590,000","590,000",
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
310009,2/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310010,2/7/2023,AQB-79288,BP Crystal Charm Set,1,"159,000","79,000","80,000"
,,AQB-79278,Dazzling Ring Set,1,"159,000","79,000","80,000"
310011,2/7/2023,AQB-79158,Hạt AQB_ Chủ đề Trang sức,1,"159,000","79,000","80,000"
,,AQB-79238,Hạt AQB_Vòng đeo tay,1,"159,000","79,000","80,000"
310012,2/7/2023,AQB-79158,Hạt AQB_ Chủ đề Trang sức,1,"159,000","79,000","80,000"
310013,2/7/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",
310014,2/7/2023,AQB-79278,Dazzling Ring Set,1,"159,000","79,000","80,000"
310015,2/7/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",
310016,2/7/2023,AQB-79288,BP Crystal Charm Set,1,"159,000","79,000","80,000"
,,AQB-31088,Bộ Hạt Nhựa Sáng Tạo AQB_ Chủ Đề Vườn Hoa,1,"159,000","79,000","80,000"
310017,2/7/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
310018,2/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310019,2/7/2023,AQB-31078,Bộ Hạt Nhựa Sáng TạoAQB_ Chủ Đề Sở Thú,1,"159,000","79,000","80,000"
310020,2/7/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
310021,2/7/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,"89,000","89,000",
SO0001,2/7/2023,DL32677,Cửa Hàng Kem Dalimi,1,"1,490,000","1,490,000",
SO0003,2/7/2023,DL73168,Bồn Rửa Chén Dalimi,1,"890,000","890,000",
SO0004,2/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
SO0005,2/7/2023,RB-8840,Rubik's 3x3,1,"349,000","279,000","70,000"
SO0006,2/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
SO0007,2/7/2023,SG 098,Thử thách Đảo kho báu,1,"590,000","590,000",
20001,3/7/2023,4.52112E+12,POKEMON Terrarium Happy Mainichi,1,"349,000","349,000",
20002,3/7/2023,TM-814535,DDR Buzz Lightyear Star Express,1,"559,000","559,000",
,,TM-112907,R-14 Crossing Point Rail,1,"120,000",,"120,000"
,,TM-112907,R-14 Crossing Point Rail,1,"120,000",,"120,000"
20003,3/7/2023,444-802,Xe trượt scooter 3 bánh GLOBBER ELITE PRIME cho ,1,"2,880,000","2,880,000",
20004,3/7/2023,TM-806516,DM-02 Chim Chim alien,1,"160,000","96,000","64,000"
20005,3/7/2023,4.54966E+12,POKEMON KIDS TRAVELING FRIENDS ,1,"99,000","99,000",
20006,3/7/2023,TM-801207,35-6 Toyota Noah,1,"89,000","89,000",
,,TM-359579,61 Suzuki Alto,1,"89,000","89,000",
20007,3/7/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",
20008,3/7/2023,RB-8840,Rubik's 3x3,1,"349,000","280,000","69,000"
,,SG 401,Thử thách IQ Mini,1,"149,000","119,000","30,000"
150001,3/7/2023,AN6077Z,Ống Côn trùng Terra,1,"399,000","399,000",
150002,3/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
150003,3/7/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
150004,3/7/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",
150005,3/7/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,2,"99,000","198,000",
150006,3/7/2023,HP73322,Bể cá cầu vồng Harp,1,"1,590,000","1,590,000",
150007,3/7/2023,BAB-030,Kính chống tia cực tím Babiators phi công - Xanh ,1,"555,000","499,000","56,000"
150008,3/7/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
170001,3/7/2023,MAG-715020,Bộ thử thách 30 mảnh,1,"1,290,000","1,090,000","200,000"
170002,3/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
170003,3/7/2023,SG 479,Thử thách IQ Six Pro,2,"279,000","558,000",
170004,3/7/2023,PL9147,Figures Girls S11,1,"89,000","89,000",
170005,3/7/2023,TM-809104,HR14 Engineering Motor Bike,1,"120,000","72,000","48,000"
170006,3/7/2023,HL583,Ngựa con vui vẻ,1,"49,000","49,000",
170007,3/7/2023,4.5731E+12,POKEPLA 44 RIOLU & LUCARIO,1,"499,000","499,000",
,,4.5731E+12,POKEPLA 48 Gaburias (Garchomp),1,"499,000","499,000",
,,HD-66001,Dream Ice Cream blocks 30pcs,1,"189,000","151,000","38,000"
,,HL583,Ngựa con vui vẻ,1,"49,000","49,000",
,,432-102-2,Xe trượt scooter 3 bánh GLOBBER PRIMO ,1,"2,180,000","2,180,000",
190001,3/7/2023,TM-866312,Tomica Dream Hello Kitty Collection B'17,1,"180,000","108,000","72,000"
,,TM-842415,Tomica Lucky Draw Hello Kitty,1,"160,000","96,000","64,000"
190002,3/7/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
190003,3/7/2023,MAG-715020,Bộ thử thách 30 mảnh,1,"1,290,000","1,090,000","200,000"
190004,3/7/2023,PL70411,Tàu hải tặc Skull,1,"2,290,000","2,290,000",
310001,3/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310002,3/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310003,3/7/2023,HP32257,Máy làm sticker 3D Harp,1,"990,000","990,000",
310004,3/7/2023,MAG-701007,Bộ cơ bản 62 mảnh,1,"1,990,000","1,990,000",
,,PL6977,Woman with Dog,1,"199,000",,"199,000"
310005,3/7/2023,MAG-701005,Bộ cơ bản 30 mảnh,1,"1,290,000","990,000","300,000"
310006,3/7/2023,AQB-31088,Bộ Hạt Nhựa Sáng Tạo AQB_ Chủ Đề Vườn Hoa,1,"159,000","79,000","80,000"
,,AQB-31078,Bộ Hạt Nhựa Sáng TạoAQB_ Chủ Đề Sở Thú,1,"159,000","79,000","80,000"
SO0001,3/7/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
,,SG 531,Thử thách Bánh Xe Rừng Xanh,1,"590,000","590,000",
SO0002,3/7/2023,DL73000,Búp Bê Doremi Dalimi,1,"790,000","790,000",
,,DL32694,Xe Cấp Cứu Bệnh Viện Dalimi,1,"1,190,000","1,190,000",
SO0004,3/7/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
SO0005,3/7/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
SO0006,3/7/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",
SO0007,3/7/2023,HP32263,Máy làm Sôcola,1,"479,000","479,000",
20001,4/7/2023,PL70677,Set phụ kiện cửa hàng thời trang ,1,"349,000","279,000","70,000"
,,PL9269,Nội thất phòng bếp,1,"690,000","690,000",
20002,4/7/2023,TM-472261,Đồ chơi 10 Lotus Exige R-GT SP,1,"89,000","89,000",
,,AN6077Z,Ống Côn trùng Terra,2,"399,000","798,000",
,,AN6039Z,Ống Bò sát Terra,1,"399,000","399,000",
,,TM-801115,14 Formula Renault 3.5,1,"89,000","89,000",
20003,4/7/2023,4.52112E+12,POKEMON Forest 7,6,"299,000","1,794,000",
20004,4/7/2023,4.5731E+12,POKEPLA 42 EEVEE,1,"299,000","299,000",
,,4.98316E+12,POKEMON BIG PLUSH～PLUSLE#GLACEO,1,"599,000","599,000",
,,4.98316E+12,POKEMON BIG PLUSH VAPOREON MUDKIP,1,"599,000","599,000",
20005,4/7/2023,DL73049,Lò nướng cắm trại BBQ Dalimi,1,"990,000","990,000",
20006,4/7/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",
20007,4/7/2023,AQB-79218,BP 3D Animal Set,1,"159,000","79,000","80,000"
20008,4/7/2023,SG 531,Thử thách Bánh Xe Rừng Xanh,1,"590,000","590,000",
20009,4/7/2023,TM-851097,DM Tsum Tsum Perry,1,"180,000","108,000","72,000"
20010,4/7/2023,BD31189Z,Lake Doll W/ Pyjama & Robe,1,"979,000","979,000",
,,BD60060Z,OG Deluxe Retro Bowling Outfit,1,"569,000",,"569,000"
,,BD60060Z,OG Deluxe Retro Bowling Outfit,1,"569,000",,"569,000"
20011,4/7/2023,TM-472261,Đồ chơi 10 Lotus Exige R-GT SP,1,"89,000","89,000",
20012,4/7/2023,MAG-707022,Bộ Xe Đua Kart Rally (Kèm Nhân Vật) Magformers,1,"590,000","590,000",
,,MAG-715020,Bộ thử thách 30 mảnh,1,"1,290,000","1,090,000","200,000"
,,MAG-707021,Bộ Xe Đua Biến Hình 42 Mảnh,1,"1,990,000","1,990,000",
150001,4/7/2023,WH1015Z,Xe lu nhỏ Driven,1,"429,000","429,000",
,,125YYFL,Yoyo Promotion Funnyland,1,"139,000",,"139,000"
150002,4/7/2023,FRBA-1038,Đồ chơi phà chở xe ô tô Green Toys cho bé từ 3 ,1,"1,149,000","1,034,000","115,000"
150003,4/7/2023,MAG-715020,Bộ thử thách 30 mảnh,1,"1,290,000","1,090,000","200,000"
150004,4/7/2023,CCRB-1237,Bộ đồ chơi xe tải chở ô tô Green Toys cho bé từ 3 ,1,"1,099,000","989,000","110,000"
150005,4/7/2023,PL6618,Princess Keyring,1,"149,000","149,000",
150006,4/7/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
,,SG 306,Thử thách IQ Twins,1,"279,000","279,000",
150007,4/7/2023,BLU-050,Kính chống tia cực tím Babiators cổ điển có tròng ,1,"925,000","832,000","93,000"
,,BLU-016,Kính chống tia cực tím Babiators mắt trái tim có ,1,"925,000","832,000","93,000"
,,BAB-151,"Kính bơi cho bé Babiators - Hồng mĩ miều , từ 3 tuổi",1,"825,000","742,000","83,000"
,,BAB-150,"Kính bơi cho bé Babiators - Xanh Ca-ri-bê, từ 3 tuổi",1,"825,000","742,000","83,000"
150008,4/7/2023,BLU-011,Kính chống tia cực tím Babiators thủy thủ có ,1,"925,000","832,000","93,000"
150009,4/7/2023,MAG-715015,Bộ mở rộng 30 mảnh,1,"1,290,000","1,090,000","200,000"
150010,4/7/2023,HP32285,Máy chế biến kẹo bông gòn Harp,1,"1,890,000","1,690,000","200,000"
150011,4/7/2023,FPLO-1400,Đồ chơi máy bay chữa cháy Green Toys cho bé từ ,1,"599,000","539,000","60,000"
150012,4/7/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",
170001,4/7/2023,RB-8840,Rubik's 3x3,1,"349,000","280,000","69,000"
,,SG 401,Thử thách IQ Mini,1,"149,000","119,000","30,000"
170002,4/7/2023,4.52112E+12,POKEMON World 2,1,"299,000","299,000",
,,4.52112E+12,POKEMON Garden ,1,"349,000","349,000",
,,4.5731E+12,POKEPLA 48 Gaburias (Garchomp),1,"499,000","499,000",
170003,4/7/2023,HP73322,Bể cá cầu vồng Harp,1,"1,590,000","1,590,000",
170004,4/7/2023,PL70204,Xe moto và người lái,1,"349,000","244,000","105,000"
170005,4/7/2023,EP-6013,Boutique Fashion Set,1,"449,000","449,000",
170006,4/7/2023,TM-834953,DM Poppins Anna,1,"160,000","96,000","64,000"
,,PL70378,Hiệp sĩ người lùn,1,"149,000","149,000",
,,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,"99,000","99,000",
170007,4/7/2023,PL70764,Porsche 911 GT3 Cup,1,"1,990,000","1,990,000",
,,PL6845,Flamenco Dancers Duo Pack,1,"199,000",,"199,000"
,,AQB-79238,Hạt AQB_Vòng đeo tay,1,"159,000","79,000","80,000"
170008,4/7/2023,R03(4B)F-GP,Pin Than Fujitsu R03 (4B)_SIZE AAA Vỉ 4,1,"17,000","17,000",
190001,4/7/2023,SG 425,Sóc lăn hạt,1,"449,000","449,000",
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",
190002,4/7/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,"99,000","99,000",
190003,4/7/2023,TM-134725,Xe Tomica Pals Buzz,1,"429,000","300,000","129,000"
310001,4/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310002,4/7/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
310003,4/7/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
310004,4/7/2023,AQB-79278,Dazzling Ring Set,1,"159,000","79,000","80,000"
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,"649,000","649,000",
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,"89,000",,"89,000"
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,"89,000",,"89,000"
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,"89,000",,"89,000"
,,AQB-79198,Bình AQB (phun nước),1,"89,000",,"89,000"
310005,4/7/2023,AQB-79288,BP Crystal Charm Set,1,"159,000","79,000","80,000"
,,AQB-79278,Dazzling Ring Set,1,"159,000","79,000","80,000"
310006,4/7/2023,MAG-715013,Bộ mở rộng 14 mảnh,1,"690,000","490,000","200,000"
SO0001,4/7/2023,TM-114017,Bộ mô hình xe Tomica khủng long,1,"599,000","599,000",
SO0002,4/7/2023,PL70533,Máy bay chuyên cơ,1,"1,190,000","1,190,000",
,,PL6842,Elf and Dwarf Duo Pack,1,"199,000",,"199,000"
SO0003,4/7/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
SO0004,4/7/2023,HP32247,Máy làm đá bào Harp,1,"1,090,000","1,090,000",
SO0005,4/7/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
