bill,date,code,sp,quantity,price,revenue,discount,%
SO0037,5/5/2022,SG 488,Thử thách IQ Twist,1,249000,249000,0,0
SO0038,5/5/2022,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
SO0039,5/5/2022,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
,,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
,,SG 477,Thử thách IQ Link,1,249000,249000,0,0
20001,6/5/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
150010,6/5/2022,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
,,SG 477,Thử thách IQ Link,1,279000,249000,30000,0.107526882
170010,6/5/2022,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
190004,6/5/2022,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
190006,6/5/2022,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
,,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
20003,7/5/2022,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
20008,7/5/2022,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
150001,7/5/2022,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
150003,7/5/2022,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
150005,7/5/2022,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
150010,7/5/2022,SG 477,Thử thách IQ Link,1,279000,279000,0,0
170023,7/5/2022,SG 282,Hòn đảo khủng long huyền bí,1,590000,590000,0,0
,,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
170024,7/5/2022,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
170028,7/5/2022,SG 021,Cô bé quàng khăn đỏ,1,690000,690000,0,0
190020,7/5/2022,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
190022,7/5/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
190029,7/5/2022,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
190031,7/5/2022,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
20016,8/5/2022,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
20017,8/5/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
150008,8/5/2022,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
,,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
170026,8/5/2022,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
190003,8/5/2022,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
190018,8/5/2022,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
190022,8/5/2022,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
,,SG 422,Thử thách IQ Focus,1,279000,249000,30000,0.107526882
,,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
20002,10/5/2022,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
150003,10/5/2022,SG 477,Thử thách IQ Link,1,279000,279000,0,0
SO0004,10/5/2022,SG 424,Thử thách IQ Arrows,1,279000,244020,34980,0.125376344
150003,11/5/2022,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
170001,11/5/2022,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
170003,11/5/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
170004,11/5/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
190001,11/5/2022,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
,,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
SO0004,11/5/2022,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
SO0009,11/5/2022,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
SO0010,11/5/2022,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
SO0011,11/5/2022,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
SO0013,11/5/2022,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
SO0017,11/5/2022,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
SO0018,11/5/2022,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
SO0019,11/5/2022,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
SO0023,11/5/2022,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
SO0025,11/5/2022,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
SO0026,11/5/2022,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
SO0027,11/5/2022,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
SO0029,11/5/2022,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
SO0030,11/5/2022,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
SO0034,11/5/2022,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
SO0036,11/5/2022,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
SO0037,11/5/2022,SG 424,Thử thách IQ Arrows,1,279000,244020,34980,0.125376344
20001,12/5/2022,SG 477,Thử thách IQ Link,1,279000,279000,0,0
150006,12/5/2022,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
170011,12/5/2022,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
190004,12/5/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
20005,13/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150002,13/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
150003,13/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
150006,13/05/22,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
150010,13/05/22,SG 021,Cô bé quàng khăn đỏ,1,690000,690000,0,0
170001,13/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
170006,13/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
170009,13/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
170011,13/05/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
190001,13/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
190006,13/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
190011,13/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
SO0001,13/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
,,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
SO0009,13/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
150001,14/05/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
150006,14/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
150007,14/05/22,SG 023,Ba chú heo con,1,690000,690000,0,0
150008,14/05/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
,,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
150010,14/05/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
150014,14/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
170013,14/05/22,SG 023,Ba chú heo con,1,690000,690000,0,0
170017,14/05/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
170022,14/05/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
170028,14/05/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
170041,14/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
190014,14/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
190016,14/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
190024,14/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
190025,14/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
,,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
190026,14/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
20008,15/05/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
20016,15/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
20018,15/05/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
,,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
20022,15/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150004,15/05/22,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
150005,15/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
150006,15/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SG 477,Thử thách IQ Link,1,279000,279000,0,0
150008,15/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
150011,15/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
150017,15/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
150018,15/05/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
,,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
170003,15/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
170006,15/05/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
170007,15/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
170008,15/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
170021,15/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
170024,15/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
170027,15/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
170028,15/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
190022,15/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
,,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
190023,15/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
190026,15/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
150002,16/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150005,16/05/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
170005,16/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
190004,17/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
SO0001,17/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
SO0002,17/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
SO0008,17/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
,,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
SO0009,17/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
,,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
SO0010,17/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
SO0012,17/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
SO0013,17/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
SO0022,17/05/22,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
SO0024,17/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
SO0025,17/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
SO0026,17/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
SO0027,17/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
SO0028,17/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
150002,18/05/22,SG 021,Cô bé quàng khăn đỏ,1,690000,690000,0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
150008,18/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150009,18/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
CR2205100401,18/05/22,SG 424,Thử thách IQ Arrows,-1,279000,-279000,0,0
170006,18/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
150002,19/05/22,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
150004,19/05/22,SG 424,Thử thách IQ Arrows,1,279000,249000,30000,0.107526882
150008,19/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
20002,20/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
150001,20/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
150003,20/05/22,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
170002,20/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
20007,21/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
20009,21/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
20016,21/05/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
20020,21/05/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
150002,21/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
150007,21/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150010,21/05/22,SG 021,Cô bé quàng khăn đỏ,1,690000,690000,0,0
150012,21/05/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
150016,21/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
170003,21/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
170011,21/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
170016,21/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
170026,21/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
,,SG 282,Hòn đảo khủng long huyền bí,1,590000,590000,0,0
190010,21/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
190012,21/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
190016,21/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
190017,21/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
190018,21/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
,,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
,,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
190025,21/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
,,SG 422,Thử thách IQ Focus,1,279000,249000,30000,0.107526882
,,SG 422,Thử thách IQ Focus,1,279000,249000,30000,0.107526882
190026,21/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
190027,21/05/22,SG 422,Thử thách IQ Focus,1,279000,249000,30000,0.107526882
SO0004,21/05/22,SG 455,Thử thách IQ Pro,1,279000,249000,30000,0.107526882
SO0006,21/05/22,SG 422,Thử thách IQ Focus,1,279000,249000,30000,0.107526882
,,SG 488,Thử thách IQ Twist,1,279000,249000,30000,0.107526882
SO0010,21/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
SO0011,21/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
SO0014,21/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
SO0015,21/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
SO0017,21/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
SO0019,21/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
,,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
20014,22/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
20017,22/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
20018,22/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
,,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
150003,22/05/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
150006,22/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
,,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 477,Thử thách IQ Link,1,279000,279000,0,0
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
150013,22/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
150014,22/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
150019,22/05/22,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
150020,22/05/22,SG 023,Ba chú heo con,1,690000,690000,0,0
190002,22/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
190007,22/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
190014,22/05/22,SG 488,Thử thách IQ Twist,1,279000,279000,0,0
20003,23/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SG 477,Thử thách IQ Link,1,279000,279000,0,0
20004,23/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
20005,23/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
150004,23/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
190002,23/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
190003,23/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
20004,24/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
20006,24/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150001,24/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
150007,24/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150008,24/05/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
170002,24/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
150007,25/05/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
170001,25/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
SO0005,25/05/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0007,25/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
SO0008,25/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
SO0009,25/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
SO0010,25/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
20001,26/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150001,26/05/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
170009,26/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
SO0001,26/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
SO0002,26/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
SO0003,26/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
SO0004,26/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
SO0005,26/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
SO0006,26/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150002,27/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
150007,27/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
150008,27/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
150012,27/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150014,27/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
170013,27/05/22,SG 021,Cô bé quàng khăn đỏ,1,690000,690000,0,0
,,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
170015,27/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
170020,27/05/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,590000,0,0
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
20025,28/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
20033,28/05/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
20039,28/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
20044,28/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
20062,28/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
20064,28/05/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
150010,28/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150020,28/05/22,SG 424,Thử thách IQ Arrows,1,279000,279000,0,0
150021,28/05/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
150024,28/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
150033,28/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
150034,28/05/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
150044,28/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
170005,28/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
170016,28/05/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
170022,28/05/22,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
